,index,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
32,8494,2004-03-16,10:00:00,5.3,1734.75,437,25.05515030336349,1430.5,396.0,628.25,150.0,2211.0,1843.25,17.824999332428,42.875,0.8672254631723162
33,8495,2004-03-16,11:00:00,4.1,1571.0,327,20.003148782861153,1296.5,314.0,730.0,162.0,1972.75,1729.0,21.449999809265,33.324999332428,0.8416712958240697
34,8496,2004-03-16,12:00:00,3.3,1451.75,283,18.347057576589474,1249.5,217.0,775.5,154.0,1868.25,1583.25,24.375,27.35000038147,0.8230691655452694
35,8497,2004-03-16,13:00:00,4.0,1579.0,366,22.308582975669996,1359.25,252.0,724.0,161.0,1997.75,1670.75,25.250000476837,26.075000286102,0.8263807552458209
36,8498,2004-03-16,14:00:00,3.8,1466.25,318,20.444779979264574,1308.75,263.0,772.5,161.0,1897.0,1491.25,25.825000286102,23.150000095367,0.7589369630881299
37,8499,2004-03-16,15:00:00,2.8,1279.75,228,14.610427960363092,1136.25,180.0,892.75,128.0,1675.25,1239.75,27.0,20.200000286102,0.7093615130294146
38,8500,2004-03-16,16:00:00,2.9,1407.0,201,16.553254344130867,1196.5,184.0,905.25,129.0,1758.75,1313.0,28.249999523163,18.574999809265,0.7013857388336394
39,8501,2004-03-16,17:00:00,2.9,1388.75,199,15.78318309681854,1173.0,190.0,898.25,133.0,1739.0,1363.25,27.974999904633,19.10000038147,0.709825085363188
40,8502,2004-03-16,18:00:00,3.4,1447.25,237,17.83994777641898,1234.75,184.0,858.75,139.0,1778.0,1295.75,23.900000095367,25.699999809265,0.7518910408124666
41,8503,2004-03-16,19:00:00,3.9,1551.0,261,19.09705933715707,1271.0,181.0,800.25,137.0,1874.5,1432.25,21.349999904633,34.77499961853,0.8729931333855647
42,8504,2004-03-16,20:00:00,3.2,1473.5,230,15.766968720541028,1172.5,166.0,854.25,143.0,1776.0,1431.75,20.425000190735,36.675000190735,0.870389489318189
43,8505,2004-03-16,21:00:00,5.1,1799.5,349,24.877671870607216,1426.0,317.0,700.0,177.0,2105.5,2033.5,19.025000095367,41.349999427795,0.9007307308826996
44,8506,2004-03-16,22:00:00,2.6,1379.25,183,13.529604730694471,1101.25,184.0,817.5,138.0,1710.0,1601.75,17.925000190735,45.900000572205,0.9341860450216591
45,8507,2004-03-16,23:00:00,1.7,1200.5,88,9.087345626567226,942.75,130.0,935.0,117.0,1559.75,1361.75,16.700000286102,48.925000190735,0.9226499255272292
46,8508,2004-03-17,00:00:00,1.7,1204.75,85,8.630947011140279,924.75,132.0,922.0,107.0,1546.5,1314.25,15.524999856949,52.925000190735,0.9271282297880028
47,8509,2004-03-17,01:00:00,1.2,1071.5,47,5.415775467693622,784.0,95.0,1065.5,90.0,1441.75,1113.75,15.475000143051,51.875,0.9058752804047421
48,8510,2004-03-17,02:00:00,0.9,997.75,34,4.050256979222614,713.5,70.0,1169.25,79.0,1383.25,991.5,14.125,55.575000762939,0.8909558056211343
49,8511,2004-03-17,03:00:00,0.7,933.25,26,2.5816785814911887,625.0,-200.0,1291.5,-200.0,1331.5,883.75,13.050000190735,57.900000572205,0.8666330082051409
50,8512,2004-03-17,04:00:00,-200.0,882.75,17,1.8989345905963815,576.5,54.0,1396.0,60.0,1303.25,808.25,12.650000333786,57.900000572205,0.8446603528823093
51,8513,2004-03-17,05:00:00,0.5,868.75,11,1.6068282575436197,553.5,28.0,1459.5,40.0,1267.75,667.0,11.824999809265,58.025000572205,0.8026319321159456
52,8514,2004-03-17,06:00:00,0.5,890.75,18,1.8956482143938895,576.25,46.0,1416.5,53.0,1289.25,733.0,11.900000095367,57.39999961853,0.7978457040872352
53,8515,2004-03-17,07:00:00,1.6,1172.75,84,7.486888715241108,877.75,160.0,1038.0,84.0,1556.25,1051.75,9.9000000953674,65.199999809265,0.7956455570632858
54,8516,2004-03-17,08:00:00,4.1,1587.25,260,21.358791467770352,1333.75,320.0,702.25,108.0,1998.75,1533.5,11.125,60.200000762939,0.7957756867981807
55,8517,2004-03-17,09:00:00,6.6,1851.5,534,36.44841296784668,1695.75,377.0,552.75,127.0,2535.25,1931.0,14.124999761581,50.024998664856,0.8019804174284915
56,8518,2004-03-17,10:00:00,4.3,1521.5,368,21.266624095947368,1331.25,280.0,702.5,134.0,2025.75,1733.75,17.699999809265,40.099999427795,0.8048291453438373
57,8519,2004-03-17,11:00:00,2.9,1438.25,200,15.387978763390306,1160.75,221.0,818.5,135.0,1781.5,1595.0,21.10000038147,33.425000190735,0.8264862161367829
58,8520,2004-03-17,12:00:00,2.5,1393.25,145,12.49907422494975,1066.75,210.0,905.0,142.0,1654.25,1489.75,24.300000190735,28.275000572205,0.8471276904737085
59,8521,2004-03-17,13:00:00,2.8,1452.0,188,15.108309746474148,1152.0,204.0,860.5,153.0,1747.0,1507.5,25.575000286102,25.550000190735,0.8253948829277935
60,8522,2004-03-17,14:00:00,2.6,1389.25,152,13.73529005407188,1108.0,161.0,886.5,123.0,1711.5,1334.0,25.85000038147,25.900000095367,0.8503393425785896
61,8523,2004-03-17,15:00:00,2.0,1207.0,103,10.434474065314543,993.75,135.0,1013.0,104.0,1519.5,1044.75,26.824999809265,18.699999809265,0.6500177450710016
62,8524,2004-03-17,16:00:00,2.9,1365.25,193,15.164068552106674,1153.75,186.0,939.5,129.0,1678.5,1221.25,29.275000095367,15.750000238419,0.6308904544623257
63,8525,2004-03-17,17:00:00,2.5,1247.0,134,12.308823018501508,1060.25,147.0,1032.0,114.0,1524.75,1068.5,28.5,14.900000095367,0.5708019092283132
64,8526,2004-03-17,18:00:00,5.0,1556.75,386,26.95102501389812,1477.75,299.0,793.0,158.0,1980.5,1568.5,25.85000038147,15.950000286102,0.5236645833000759
65,8527,2004-03-17,19:00:00,7.6,1972.5,577,38.39324611075341,1737.25,411.0,616.75,194.0,2413.75,2305.5,23.125,26.5,0.7402606104103562
66,8528,2004-03-17,20:00:00,6.7,1974.75,523,35.103631278136504,1666.5,347.0,596.75,182.0,2415.5,2358.5,20.52499961853,38.249999046326,0.9133141768209518
67,8529,2004-03-17,21:00:00,5.7,1794.75,472,27.24713082655587,1485.0,336.0,652.5,180.0,2174.0,2050.0,19.050000190735,42.60000038147,0.9293877038696484
68,8530,2004-03-17,22:00:00,2.8,1443.75,206,15.04469265761016,1150.0,202.0,769.5,136.0,1726.5,1726.5,17.150000095367,44.125000953674,0.855830709685321
69,8531,2004-03-17,23:00:00,2.6,1488.0,216,15.71027436796261,1170.75,178.0,731.0,127.0,1777.5,1705.0,16.025000095367,50.924999237061,0.9205987579699731
70,8532,2004-03-18,00:00:00,2.3,1371.25,159,12.972673346205386,1082.75,154.0,795.75,116.0,1668.75,1550.5,14.799999952316,53.924999237061,0.9023544874899323
71,8533,2004-03-18,01:00:00,1.4,1160.75,70,8.123422119877722,904.25,92.0,946.75,107.0,1502.0,1240.25,14.274999856949,55.449999809265,0.8974730609108261
72,8534,2004-03-18,02:00:00,1.0,1064.25,44,5.477599159348292,787.0,61.0,1056.75,88.0,1407.0,1115.0,14.75,52.074999809265,0.8686418772067029
73,8535,2004-03-18,03:00:00,0.7,970.25,42,3.5812024590957425,687.0,-200.0,1195.5,-200.0,1350.5,968.5,13.875,53.875,0.8500589031339439
74,8536,2004-03-18,04:00:00,-200.0,954.0,28,2.884931454505132,644.75,60.0,1260.25,78.0,1334.0,924.75,11.599999904633,61.924999237061,0.8441962816575157
75,8537,2004-03-18,05:00:00,0.6,930.5,20,2.548044692762577,622.75,37.0,1293.25,57.0,1306.5,827.75,12.0,58.85000038147,0.8233024519061931
76,8538,2004-03-18,06:00:00,0.7,938.0,26,2.971926292666244,650.25,68.0,1251.25,71.0,1332.5,893.0,10.949999809265,62.074999809265,0.8112765628062703
77,8539,2004-03-18,07:00:00,1.5,1166.25,78,7.664791387485363,885.25,139.0,1005.25,85.0,1550.5,1075.0,10.575000047684,63.25,0.8066818457709178
78,8540,2004-03-18,08:00:00,4.7,1643.0,319,23.256799559382376,1384.25,339.0,667.0,124.0,2093.75,1610.25,11.475000143051,60.025000572205,0.8116934242390748
79,8541,2004-03-18,09:00:00,6.6,1934.0,506,35.790570713856724,1681.5,421.0,540.5,151.0,2468.25,2050.5,14.275000333786,50.575000762939,0.8185699237552145
80,8542,2004-03-18,10:00:00,4.5,1616.5,-200,21.31268654106716,1332.5,349.0,685.75,150.0,2010.0,1818.5,17.849999904633,40.52499961853,0.8209643334545565
81,8543,2004-03-18,11:00:00,2.8,1472.75,-200,14.305786381113023,1126.5,224.0,830.5,152.0,1752.0,1567.75,20.800000667572,34.449999809265,0.8364562599842863
82,8544,2004-03-18,12:00:00,2.2,1378.5,-200,12.521106305109699,1067.5,171.0,898.75,139.0,1662.5,1373.5,23.849999904633,28.174999713898,0.8218511950371455
83,8545,2004-03-18,13:00:00,2.2,1385.25,-200,12.192364229470941,1056.25,149.0,891.0,133.0,1648.0,1267.5,24.150000095367,28.675000190735,0.8514933610951715
84,8546,2004-03-18,14:00:00,2.3,1378.75,-200,13.092244786448635,1086.75,137.0,901.25,126.0,1660.25,1143.5,25.150000572205,24.85000038147,0.7829250121204008
85,8547,2004-03-18,15:00:00,2.2,1321.6666666667,-200,14.373247939096442,1128.6666666667,149.0,933.66666666667,128.0,1639.3333333333,1109.3333333333,27.03333346049,17.833333333333,0.6274693274133316
86,8548,2004-03-18,16:00:00,2.8,1495.75,-200,16.835634342955675,1205.0,172.0,822.0,169.0,1766.5,1347.25,27.125000476837,23.124999523163,0.8180144786395258
87,8549,2004-03-18,17:00:00,2.7,1408.75,-200,14.453859645603398,1131.25,166.0,873.0,149.0,1688.5,1205.75,25.800000190735,23.925000190735,0.7831929181625135
88,8550,2004-03-18,18:00:00,3.7,1512.75,-200,21.515865798889894,1338.0,214.0,764.25,156.0,1956.5,1397.0,23.049999713898,26.77499961853,0.7445933183512644
89,8551,2004-03-18,19:00:00,5.1,1667.0,-200,26.403335889246012,1464.25,280.0,683.25,168.0,2117.75,1588.25,20.724999904633,31.125,0.7522865185760392
90,8552,2004-03-18,20:00:00,5.1,1666.75,-200,25.960619817995106,1453.25,276.0,683.5,176.0,2051.0,1568.5,18.599999904633,36.175000190735,0.7676391782873102
91,8553,2004-03-18,21:00:00,3.2,1430.25,-200,14.142883364271057,1121.25,178.0,814.0,135.0,1731.5,1321.5,16.049999713898,48.425000190735,0.8767802411169491
92,8554,2004-03-18,22:00:00,2.1,1333.25,-200,10.305664104042567,989.0,129.0,885.25,121.0,1620.75,1194.0,14.450000047684,57.775000572205,0.9455578282061462
93,8555,2004-03-18,23:00:00,1.7,1261.5,-200,8.276765149047742,910.5,95.0,948.25,99.0,1545.25,1061.5,13.050000190735,64.175000190735,0.9605556635099728
94,8556,2004-03-19,00:00:00,2.0,1287.25,-200,8.92137891672246,936.25,126.0,918.0,106.0,1606.0,1040.0,11.974999666214,69.699998855591,0.9735189395480225
95,8557,2004-03-19,01:00:00,1.6,1134.25,-200,6.61866637230466,840.0,103.0,1021.25,96.0,1501.25,917.0,11.949999809265,71.10000038147,0.9914705590149329
96,8558,2004-03-19,02:00:00,0.9,998.75,-200,3.5941382910062885,687.75,48.0,1228.5,63.0,1380.25,593.5,12.525000095367,69.299999237061,1.0028708448617707
97,8559,2004-03-19,03:00:00,0.7,960.75,-200,2.5294405041814083,621.5,-200.0,1381.5,-200.0,1300.75,430.25,12.525000095367,67.499998092651,0.9768222346407011
98,8560,2004-03-19,04:00:00,-200.0,933.75,-200,1.7949775333901974,568.5,20.0,1439.75,32.0,1280.25,397.0,12.324999809265,67.650001525879,0.9664656008172544
99,8561,2004-03-19,05:00:00,0.5,912.75,-200,1.2686021115564372,524.5,18.0,1619.75,28.0,1260.25,370.0,12.450000047684,66.800001144409,0.9620368804375885
100,8562,2004-03-19,06:00:00,0.7,969.25,-200,2.314320289312677,606.75,56.0,1372.5,61.0,1323.75,438.0,12.349999666214,66.300001144409,0.9487061110318187
101,8563,2004-03-19,07:00:00,1.5,1181.5,-200,6.731036454520945,845.0,115.0,1054.0,99.0,1539.0,704.25,12.424999713898,64.89999961853,0.9331701762499358
102,8564,2004-03-19,08:00:00,4.8,1740.25,-200,22.799555706920934,1372.25,320.0,670.75,157.0,2144.25,1475.75,13.025000095367,61.625000953674,0.9209105293356814
103,8565,2004-03-19,09:00:00,6.2,1819.25,-200,31.318823179095414,1581.5,357.0,574.5,166.0,2455.5,1715.5,13.600000143051,58.825000762939,0.9120177831269436
104,8566,2004-03-19,10:00:00,4.0,1427.0,-200,19.238006003954073,1275.0,253.0,700.5,149.0,1980.25,1398.0,13.899999856949,57.14999961853,0.9031710369226136
105,8567,2004-03-19,11:00:00,3.3,1389.5,-200,16.363388395708625,1190.75,218.0,758.75,135.0,1878.75,1267.5,14.474999904633,54.400000572205,0.8917360162277309
106,8568,2004-03-19,12:00:00,2.8,1283.0,-200,14.019301019815009,1117.25,192.0,813.0,127.0,1751.0,1188.25,15.475000143051,50.074999809265,0.8744424962599583
107,8569,2004-03-19,13:00:00,3.0,1303.5,-200,15.259858728740529,1156.75,176.0,793.0,122.0,1800.5,1170.5,16.124999761581,47.574999809265,0.8654551208004385
108,8570,2004-03-19,14:00:00,3.3,1364.0,-200,16.72742509453297,1201.75,198.0,770.75,135.0,1875.0,1250.25,16.275000095367,47.050000190735,0.8639954979898178
109,8571,2004-03-19,15:00:00,3.5,1409.75,-200,19.000414929848503,1268.25,212.0,724.25,139.0,1956.5,1344.0,16.39999961853,47.499999046326,0.8791182025620105
110,8572,2004-03-19,16:00:00,4.0,1476.0,-200,19.414810317786973,1280.0,249.0,708.0,147.0,1954.5,1378.0,16.050000190735,50.22500038147,0.9093709672599519
111,8573,2004-03-19,17:00:00,4.6,1522.0,-200,20.863108493812085,1320.25,270.0,689.75,158.0,2005.25,1435.25,16.0,50.650000572205,0.9141909286776635
112,8574,2004-03-19,18:00:00,4.1,1441.75,-200,20.16490280922038,1301.0,231.0,704.0,146.0,1952.25,1372.25,15.849999904633,50.27499961853,0.8989088581931544
113,8575,2004-03-19,19:00:00,4.5,1469.0,-200,21.74774817937002,1344.25,251.0,677.25,144.0,1996.75,1471.0,15.475000143051,50.625,0.8840469603949893
114,8576,2004-03-19,20:00:00,3.9,1467.25,-200,19.841950486357188,1292.0,210.0,697.5,138.0,1942.0,1438.75,15.424999952316,51.449999809265,0.8956257084874374
115,8577,2004-03-19,21:00:00,4.0,1420.5,-200,16.744053307157127,1202.25,249.0,747.5,143.0,1854.0,1428.5,15.200000047684,53.124999046326,0.9117445852537478
116,8578,2004-03-19,22:00:00,2.2,1175.0,-200,9.145099271304806,945.0,143.0,903.75,116.0,1603.5,1080.5,14.700000047684,57.574999809265,0.9573470511734334
117,8579,2004-03-19,23:00:00,2.1,1215.0,-200,8.301413416761816,911.5,127.0,947.75,109.0,1546.75,993.0,14.174999952316,58.324999809265,0.9380218920355338
118,8580,2004-03-20,00:00:00,1.7,1126.75,-200,5.79119163455987,802.0,104.0,1064.0,92.0,1446.5,837.0,13.775000095367,57.949999809265,0.908543705377997
119,8581,2004-03-20,01:00:00,1.6,1090.25,-200,5.191654203204007,773.0,86.0,1105.25,83.0,1428.5,761.0,13.899999856949,55.949999809265,0.8842068185625946
120,8582,2004-03-20,02:00:00,1.3,1017.0,-200,4.1231866000360915,717.5,74.0,1181.75,81.0,1382.25,650.25,13.874999761581,55.550000190735,0.8764876383029188
121,8583,2004-03-20,03:00:00,1.3,997.25,-200,3.410629499321059,677.0,-200.0,1252.25,-200.0,1358.5,590.75,13.824999809265,55.10000038147,0.8666203794544741
122,8584,2004-03-20,04:00:00,-200.0,944.75,-200,2.908548009422834,646.25,44.0,1308.0,55.0,1331.5,505.0,13.799999952316,54.60000038147,0.8573882875662029
123,8585,2004-03-20,05:00:00,0.8,955.75,-200,3.149209600499938,661.25,42.0,1259.75,53.0,1350.5,518.0,13.625000238419,55.125,0.8560188652298616
124,8586,2004-03-20,06:00:00,0.8,966.25,-200,2.5294405041814083,621.5,63.0,1316.75,67.0,1342.25,570.75,13.574999809265,58.97500038147,0.912884475483259
125,8587,2004-03-20,07:00:00,1.1,1064.0,-200,4.307931854750126,727.5,115.0,1160.5,91.0,1461.25,842.0,13.450000047684,58.35000038147,0.8960236853936431
126,8588,2004-03-20,08:00:00,2.1,1299.75,-200,8.883264240647636,934.75,170.0,902.25,113.0,1623.0,1144.75,13.75,58.025000572205,0.9082698441017566
127,8589,2004-03-20,09:00:00,2.4,1348.0,-200,10.543474253928526,997.75,147.0,833.75,102.0,1689.0,1218.25,14.599999904633,53.050000190735,0.8765311454943677
128,8590,2004-03-20,10:00:00,2.6,1424.5,-200,12.521106305109699,1067.5,166.0,776.25,107.0,1764.0,1341.0,15.025000095367,52.324999809265,0.8881377715665386
129,8591,2004-03-20,11:00:00,2.8,1473.75,-200,12.330711570529866,1061.0,195.0,767.5,113.0,1768.25,1405.5,15.400000095367,52.050000190735,0.9046428918901228
130,8592,2004-03-20,12:00:00,2.6,1489.75,-200,11.688419353879642,1038.75,182.0,782.25,108.0,1756.75,1421.5,16.250000476837,49.950000762939,0.9158126537101688
131,8593,2004-03-20,13:00:00,2.6,1494.75,-200,11.724114404886208,1040.0,168.0,808.75,105.0,1735.0,1373.0,17.14999961853,47.850001335144,0.9280792861009488
132,8594,2004-03-20,14:00:00,2.1,1375.5,-200,9.338736657793214,952.5,125.0,899.5,93.0,1636.25,1153.25,19.049999713898,42.949999809265,0.9370234783049988
133,8595,2004-03-20,15:00:00,1.7,1304.75,-200,7.6350173007290705,884.0,95.0,980.0,87.0,1573.25,927.25,19.500000476837,42.25,0.9475796380281803
134,8596,2004-03-20,16:00:00,1.6,1282.5,-200,6.714129541810949,844.25,79.0,1035.5,76.0,1538.75,766.25,19.500000476837,42.324999809265,0.9492617277823937
135,8597,2004-03-20,17:00:00,2.1,1392.25,-200,9.724590097455225,967.25,119.0,929.75,94.0,1648.75,941.25,19.050000190735,43.799999237061,0.9555676139883592
136,8598,2004-03-20,18:00:00,2.3,1452.25,-200,12.389162076428056,1063.0,142.0,855.5,110.0,1774.25,1146.0,18.474999427795,46.27499961853,0.9744157935222261
137,8599,2004-03-20,19:00:00,3.5,1633.0,-200,16.644389712822854,1199.25,215.0,734.0,136.0,1918.5,1416.5,17.375000476837,51.64999961853,1.0159160208541784
138,8600,2004-03-20,20:00:00,3.9,1624.5,-200,16.37162401440561,1191.0,229.0,732.75,139.0,1885.0,1442.0,17.099999904633,51.275000572205,0.9914149198779423
139,8601,2004-03-20,21:00:00,3.3,1534.5,-200,13.73529005407188,1108.0,206.0,785.25,125.0,1819.5,1323.25,16.424999713898,53.750000953674,0.9963505495820641
140,8602,2004-03-20,22:00:00,2.3,1322.5,-200,9.883449559735752,973.25,147.0,863.75,111.0,1712.25,1125.0,16.22500038147,55.35000038147,1.0132297406425828
141,8603,2004-03-20,23:00:00,2.1,1309.0,-200,8.940462338273536,937.0,122.0,904.75,97.0,1671.5,1035.5,15.924999952316,57.650000572205,1.035643695780281
142,8604,2004-03-21,00:00:00,2.8,1455.5,-200,10.577635806722439,999.0,175.0,835.0,107.0,1713.75,1202.25,15.724999904633,58.599999427795,1.0395524144223816
143,8605,2004-03-21,01:00:00,2.1,1299.5,-200,7.351704652120824,872.0,133.0,940.5,90.0,1577.0,1054.25,15.125,60.875,1.0398134971272617
144,8606,2004-03-21,02:00:00,1.6,1202.5,-200,6.242660502363154,823.0,89.0,1003.75,84.0,1525.5,903.0,15.575000047684,56.624999046326,0.9950738671065907
145,8607,2004-03-21,03:00:00,1.6,1194.75,-200,6.529351622974581,836.0,-200.0,987.0,-200.0,1554.25,884.5,15.200000047684,57.925000190735,0.9941234112526041
146,8608,2004-03-21,04:00:00,-200.0,1116.75,-200,5.79119163455987,802.0,85.0,1028.5,87.0,1538.75,817.75,15.375,57.75,1.0021288587677117
147,8609,2004-03-21,05:00:00,1.1,1061.75,-200,3.9959242929204266,710.5,55.0,1135.75,66.0,1460.75,700.0,14.900000095367,60.550000190735,1.0196493691425061
148,8610,2004-03-21,06:00:00,0.7,947.0,-200,2.1303704321580987,593.66666666667,24.0,1300.0,36.0,1390.0,580.33333333333,14.46666653951,62.966665903727,1.0316166826993762
149,8611,2004-03-21,07:00:00,0.8,1065.0,-200,3.585512193579881,687.25,72.0,1142.5,62.0,1492.25,814.5,14.150000095367,66.200002670288,1.062981061198427
150,8612,2004-03-21,08:00:00,1.2,1154.5,-200,4.429862930483551,734.0,122.0,1061.75,91.0,1528.0,1035.0,14.474999904633,65.299999237061,1.0704110398315458
151,8613,2004-03-21,09:00:00,1.4,1220.25,-200,5.364484431415103,781.5,111.0,995.75,89.0,1559.75,1067.25,15.299999952316,62.125000953674,1.0729579562585787
152,8614,2004-03-21,10:00:00,1.7,1300.75,-200,7.113334197638295,861.75,123.0,913.5,93.0,1633.0,1114.0,16.325000286102,59.000000953674,1.0868383648056317
153,8615,2004-03-21,11:00:00,1.8,1279.25,-200,7.299092625761445,869.75,106.0,911.25,81.0,1646.25,1000.0,18.874999523163,49.574999809265,1.0699727285957743
154,8616,2004-03-21,12:00:00,1.8,1267.0,-200,7.60529263256302,882.75,103.0,952.75,82.0,1616.75,905.75,19.375,46.050000190735,1.0249166209922151
155,8617,2004-03-21,13:00:00,1.9,1238.75,-200,6.7931834786399685,847.75,102.0,980.5,80.0,1567.5,822.25,20.775000095367,41.625000953674,1.0091328441263598
156,8618,2004-03-21,14:00:00,1.3,1128.25,-200,4.586705930828619,742.25,48.0,1143.75,48.0,1506.5,610.25,21.375,40.27499961853,1.0125968630874393
157,8619,2004-03-21,15:00:00,1.6,1242.75,-200,8.4189190812524,916.25,63.0,962.0,61.0,1668.5,656.75,21.224999904633,39.299999237061,0.9791469568536468
158,8620,2004-03-21,16:00:00,1.9,1208.0,-200,6.912503239863427,853.0,98.0,1059.75,89.0,1506.25,646.75,20.27499961853,38.025000572205,0.8942139410459629
